"V1","V2"
40,23
24,14
29,6
38,17
215,57
450,328
667,248
356,232
75,55
27,8
17,3
16,3
35,12
10,8
14,4
13,3
13,3
13,10
12,3
12,3
12,3
12,3
10,3
16,4
18,15
18,15
19,4
13,2
29,24
16,13
11,4
11,7
11,6
11,7
11,7
11,7
11,2
11,6
11,2
11,2
11,8
11,7
13,3
13,6
13,4
13,2
13,9
13,2
13,9
10,3
13,3
52,35
13,2
27,8
45,25
53,27
50,26
71,60
71,33
86,39
245,37
255,140
386,107
156,98
126,38
97,64
50,20
38,27
17,9
13,7
10,4
10,6
26,12
188,159
212,169
226,60
224,167
215,169
197,112
26,13
12,2
13,2
11,9
34,12
31,16
23,12
16,3
11,8
11,2
11,3
24,8
16,4
14,4
10,3
14,7
22,11
31,15
13,11
21,15
166,111
12,8
10,2
10,6
10,6
10,8
11,5
32,20
50,20
24,4
10,4
10,8
12,2
10,8
10,4
13,3
70,33
19,11
17,11
17,11
296,191
12,10
18,7
131,82
118,56
48,27
24,17
23,17
23,6
10,2
62,33
75,34
111,60
128,46
113,63
55,29
47,19
12,10
19,5
21,16
25,8
32,6
34,8
53,10
77,22
76,39
