"V1","V2"
17,4
17,13
15,11
13,3
33,26
75,49
318,222
151,51
17,13
12,4
108,29
637,479
43,9
13,10
28,10
30,6
40,34
142,119
192,35
247,200
368,87
430,335
473,371
506,115
332,90
90,60
65,17
75,58
127,98
132,102
136,106
122,100
122,99
120,92
34,6
43,9
235,61
975,787
1034,186
1209,1008
1431,300
1130,205
733,593
564,98
379,127
354,56
277,76
97,80
42,20
17,4
22,5
25,20
34,8
45,34
57,11
63,52
67,11
71,15
221,74
325,217
301,203
622,136
12,5
24,19
72,49
295,128
26,7
14,4
12,7
13,3
48,18
283,224
143,95
243,53
310,66
576,129
33,13
12,8
26,17
10,2
10,7
16,3
17,12
25,20
14,6
10,4
12,6
16,10
10,4
53,37
229,53
201,102
49,18
19,15
15,3
15,3
14,3
13,2
13,11
10,3
10,3
33,7
83,64
24,12
25,12
34,22
1662,1127
914,304
1121,767
352,125
269,110
252,147
174,67
88,61
66,30
61,28
20,15
13,2
17,14
21,4
37,14
52,39
55,46
55,41
55,14
55,11
55,45
55,33
54,40
55,22
76,62
67,11
57,46
53,42
53,40
34,20
30,25
21,7
16,9
11,7
165,33
178,76
155,120
112,18
13,2
10,2
99,81
82,47
10,6
10,8
11,8
11,9
15,9
20,4
29,13
91,52
507,266
648,154
564,402
491,380
699,514
539,440
268,122
202,62
24,18
24,18
24,14
24,6
15,6
11,5
11,6
512,127
659,464
17,3
163,125
32,9
32,27
34,23
35,10
57,44
89,69
340,73
387,89
422,190
119,88
110,28
53,36
46,28
46,37
100,84
113,95
133,20
168,136
37,25
41,20
101,28
114,32
129,102
21,16
24,19
30,7
29,9
27,18
21,5
21,5
23,5
15,10
13,8
71,25
50,40
27,19
11,8
11,3
17,8
42,10
44,10
45,35
50,40
44,12
44,12
44,32
39,32
39,32
40,7
15,11
18,3
13,11
16,3
77,22
74,37
17,11
28,16
52,40
161,40
35,28
32,23
14,11
13,6
11,5
14,10
12,4
15,10
10,3
10,2
11,4
13,7
13,8
13,8
14,6
14,8
14,8
13,5
20,5
61,30
60,16
55,45
55,10
53,10
51,10
52,10
39,8
73,23
297,78
1042,776
749,566
129,107
92,32
26,4
24,12
10,8
24,17
72,21
10,5
32,24
66,11
132,29
11,3
38,20
157,84
156,106
163,26
148,119
20,4
16,4
17,6
10,8
38,16
17,11
10,6
10,6
11,5
11,4
504,236
370,284
10,7
13,10
207,93
927,439
893,479
735,375
213,64
180,76
15,9
11,3
44,37
59,13
1103,308
503,381
275,210
26,18
14,4
11,2
60,50
190,151
72,45
26,20
20,4
10,5
28,17
27,10
27,6
25,16
24,11
20,10
14,4
15,8
26,10
24,20
20,9
23,17
34,8
34,10
40,28
40,8
40,32
28,22
16,9
16,10
31,21
680,207
181,67
10,2
11,9
11,3
25,14
31,12
33,13
34,6
34,28
27,12
14,9
14,10
18,14
18,8
16,8
12,2
12,8
26,22
33,17
29,15
26,22
17,14
353,292
478,96
224,77
211,86
84,51
38,14
15,7
10,2
19,13
56,26
84,71
158,34
184,145
191,71
178,124
86,51
12,8
36,27
66,27
242,77
276,70
278,206
334,114
393,293
436,267
488,318
563,158
573,383
576,384
602,179
564,208
522,197
520,160
395,75
370,235
318,194
253,178
170,45
103,42
95,24
76,56
17,3
17,4
17,9
13,5
17,3
177,119
304,253
100,77
239,43
81,45
15,9
28,20
30,24
48,13
67,41
36,9
10,8
39,13
21,12
14,8
10,7
11,2
11,2
13,11
23,19
11,2
11,2
27,22
28,22
15,12
11,7
13,9
13,9
13,4
13,4
10,6
10,4
11,9
19,3
31,6
20,14
13,11
13,11
10,4
10,4
632,292
187,141
11,3
19,15
37,7
190,35
327,61
477,108
18,14
15,6
13,7
12,10
16,13
16,3
33,19
226,41
807,169
801,637
848,360
726,114
29,15
11,4
19,15
21,15
58,42
43,32
36,27
10,8
21,4
23,4
23,4
21,4
22,18
12,10
22,9
30,12
163,81
110,48
42,8
26,21
20,16
26,5
123,102
218,81
2030,1053
194,90
152,72
172,48
122,84
118,83
12,6
12,2
35,6
38,6
50,14
77,46
221,78
206,174
55,14
10,5
13,4
12,10
12,10
12,4
11,6
16,8
45,22
185,92
149,66
43,31
57,13
58,49
58,9
54,41
48,35
16,7
20,11
28,23
46,39
204,48
221,185
1473,742
1739,1188
2649,905
1285,1092
839,709
745,625
1016,848
890,740
870,149
640,523
37,7
177,91
341,145
385,218
357,138
192,37
20,16
10,2
18,13
16,11
14,9
35,16
58,20
12,10
11,9
10,6
22,4
10,3
32,13
102,52
93,56
224,168
129,85
246,184
104,57
18,5
11,9
11,8
22,6
29,19
29,10
29,8
17,4
32,26
55,16
35,8
29,21
10,2
12,10
10,8
25,8
20,12
19,12
18,6
10,4
33,10
366,298
172,146
35,6
31,21
24,5
15,5
15,3
37,28
41,19
31,20
81,15
84,45
120,44
147,45
152,40
159,114
152,41
158,112
140,49
138,48
133,86
132,37
100,72
87,56
81,29
62,17
70,57
1094,523
1601,789
1745,838
625,327
580,431
545,284
479,258
349,112
28,7
20,15
141,111
13,5
15,8
36,7
39,7
151,116
464,345
766,432
377,160
206,149
135,101
57,48
65,19
68,19
83,63
92,25
309,217
585,133
575,430
232,190
123,88
113,79
14,4
14,4
40,6
238,42
56,16
324,238
57,16
11,7
11,9
10,4
10,4
10,6
10,2
87,14
281,223
390,297
506,378
354,272
406,313
348,268
590,452
1176,187
1373,1045
1393,1036
1413,377
1121,266
525,110
243,195
96,80
34,10
34,10
10,4
18,9
24,12
25,6
29,6
33,23
15,6
13,2
11,9
101,77
13,11
13,3
13,5
10,4
11,7
17,11
93,46
292,141
378,288
409,325
405,73
195,135
111,49
16,11
26,17
82,30
59,25
78,65
257,176
204,148
47,18
11,5
11,9
14,10
15,6
18,6
18,6
18,12
21,8
26,5
42,8
68,49
144,110
266,212
317,255
318,265
10,5
14,5
35,12
60,13
60,29
70,14
76,62
76,14
79,12
17,12
27,21
25,8
15,9
11,9
13,2
12,10
25,14
46,21
26,10
29,16
30,6
10,6
19,7
25,18
31,23
43,23
45,24
31,14
24,11
23,13
12,6
262,75
234,159
200,55
22,6
22,16
22,16
18,11
13,7
13,7
10,8
10,8
10,2
10,2
10,8
10,2
10,2
21,12
26,22
26,8
12,10
10,8
13,9
45,33
47,35
101,70
56,9
35,8
28,22
21,5
16,5
21,12
17,8
12,3
30,21
31,6
31,6
31,25
13,2
12,10
524,286
10,7
162,33
49,41
10,4
24,16
51,28
704,370
10,8
11,2
13,11
13,11
15,11
11,7
20,8
27,21
20,3
31,23
21,12
19,8
19,8
16,11
14,5
14,9
13,5
22,17
15,3
23,18
33,28
37,6
50,38
55,43
47,13
11,6
13,7
25,5
31,6
38,6
43,10
135,37
336,266
372,275
487,84
509,117
553,431
377,301
315,258
105,80
24,7
22,13
23,10
229,185
131,101
218,173
722,576
316,61
12,6
16,5
33,14
87,24
156,42
173,48
1203,886
922,438
174,42
162,121
14,6
11,9
16,3
17,11
99,46
919,481
332,203
356,270
541,410
180,123
198,142
223,168
381,272
350,196
114,85
92,57
87,52
41,28
19,6
22,15
185,51
187,136
449,344
524,384
432,123
436,86
186,121
125,89
1266,941
1035,484
50,39
65,14
11,3
26,11
44,22
80,61
346,202
16,10
16,10
210,49
109,50
271,75
342,89
18,14
20,15
47,33
33,16
33,25
50,35
60,37
58,21
29,12
52,13
47,34
46,7
45,13
45,13
45,7
45,7
39,13
27,11
24,17
25,17
25,8
15,10
12,10
18,15
21,12
30,15
33,14
92,58
170,60
193,75
89,38
40,19
16,13
15,3
15,6
10,5
53,35
61,50
210,152
199,160
171,39
354,87
190,52
101,28
92,66
28,21
22,5
69,17
13,7
11,3
10,2
12,2
12,2
29,17
145,74
129,46
38,25
12,5
12,5
25,4
17,13
123,78
295,124
54,45
303,230
332,269
338,276
211,39
93,75
18,8
44,7
44,31
86,35
37,7
29,5
23,8
236,64
496,343
49,35
113,28
243,204
322,92
401,109
273,82
10,5
11,6
20,10
89,69
59,26
34,28
20,8
19,10
38,25
76,59
132,29
15,12
39,11
44,34
10,8
10,3
49,40
52,10
15,10
11,2
11,2
26,22
31,25
194,41
359,279
313,73
303,70
601,130
265,189
521,132
450,344
686,182
489,350
334,98
401,313
425,95
563,147
711,174
727,559
98,21
639,462
51,40
14,6
12,2
12,4
32,27
50,42
375,274
163,114
43,9
42,17
20,7
18,3
19,16
19,16
94,79
98,16
99,16
92,59
82,33
53,24
46,24
34,27
34,27
36,9
36,9
37,28
47,22
49,11
52,29
52,41
51,42
46,37
33,18
35,16
35,16
34,9
32,27
33,13
71,37
33,22
95,70
107,25
192,97
204,111
182,137
141,109
13,7
12,10
51,42
51,43
14,10
17,6
85,20
10,7
23,9
18,9
257,122
35,29
23,19
20,3
15,9
16,10
16,10
16,4
53,33
195,114
63,22
27,16
17,5
38,21
80,23
84,21
101,29
116,62
208,134
284,164
331,236
396,237
385,301
378,303
338,66
312,51
292,194
305,85
596,479
1068,478
1104,610
866,452
628,155
46,28
12,4
27,6
27,19
49,18
328,217
143,56
502,117
307,241
37,18
123,28
165,127
286,58
265,214
23,18
120,70
196,155
283,209
11,7
13,5
12,4
19,12
24,20
32,13
130,106
786,628
707,562
324,148
206,164
162,129
51,19
46,9
24,6
12,9
17,13
17,6
15,11
10,4
12,10
221,169
93,41
94,53
117,69
119,72
123,76
148,80
259,110
507,249
508,258
1383,560
586,317
123,99
16,12
188,131
241,168
311,167
338,242
173,142
60,18
45,13
13,9
13,10
33,21
102,78
12,7
23,11
65,13
175,46
525,270
409,126
550,153
71,51
12,5
309,255
33,18
77,36
81,45
88,34
619,252
645,388
671,246
679,256
648,230
524,341
425,140
847,448
17,12
232,169
509,125
121,89
21,12
992,283
959,800
804,622
429,223
41,15
32,26
951,154
894,736
280,192
203,57
83,57
48,29
30,16
179,71
208,161
231,185
223,151
56,39
33,9
48,16
60,39
39,14
35,22
35,22
35,29
21,8
13,4
10,2
146,68
29,17
29,11
25,14
28,5
816,391
21,8
12,9
13,7
49,22
58,14
58,37
57,42
57,18
13,11
12,2
37,9
67,49
242,202
292,233
524,179
659,393
720,458
150,35
60,12
23,16
22,11
10,3
39,24
38,27
38,16
39,26
104,78
185,131
765,401
49,41
49,41
51,9
76,64
88,70
80,49
41,11
20,11
16,7
12,5
12,2
29,12
47,28
47,18
79,50
108,91
112,86
77,22
22,6
32,15
28,22
22,17
256,200
277,89
275,212
159,36
129,104
20,13
36,25
44,8
32,26
13,5
13,8
14,8
14,6
14,6
13,8
13,8
13,8
12,7
257,195
257,43
48,13
76,60
85,71
10,2
10,2
10,4
10,6
21,13
254,59
957,222
744,183
742,561
15,9
13,2
29,10
31,6
13,11
16,5
18,4
18,7
14,4
14,10
144,106
194,146
221,60
299,232
304,77
510,260
129,93
62,52
57,10
35,6
27,7
21,16
10,6
12,8
12,8
38,11
400,290
899,202
1270,634
1235,590
765,447
760,335
691,350
555,218
329,121
23,19
188,140
138,61
13,9
251,189
301,162
832,653
781,600
690,171
11,7
87,26
273,219
600,462
101,45
10,2
10,8
10,8
10,8
189,61
50,13
15,6
13,3
169,43
63,33
34,13
95,28
12,5
12,5
12,7
12,5
12,7
15,7
10,6
292,74
11,4
15,11
15,5
17,13
32,13
36,17
14,7
34,12
186,106
98,37
23,16
10,2
388,175
340,168
292,149
219,110
112,66
106,38
99,43
85,52
82,52
81,29
19,5
16,12
15,8
81,15
111,24
102,78
63,45
17,11
17,6
15,9
20,15
23,8
23,8
42,34
12,2
14,6
14,8
16,6
18,14
20,4
18,4
16,12
16,4
12,2
119,100
361,174
61,44
11,9
16,12
57,29
57,16
19,11
41,33
71,12
62,17
48,12
27,8
61,34
195,36
248,68
1252,859
1236,194
862,185
12,3
17,6
11,4
11,4
11,8
15,6
12,3
12,3
12,10
19,16
30,7
31,5
29,24
25,20
25,5
25,18
25,17
26,22
12,4
21,10
25,8
44,10
61,49
71,26
84,46
101,83
120,97
172,38
245,77
372,311
435,237
443,245
1858,1326
1906,297
1528,920
303,185
74,51
59,37
29,16
92,65
54,20
43,24
43,21
28,8
263,133
22,7
174,33
515,89
11,5
20,7
19,7
15,7
23,17
35,11
35,24
31,9
13,10
23,15
25,14
18,14
31,13
35,26
43,26
31,25
37,29
29,8
29,8
21,13
18,11
18,11
86,63
148,26
150,26
867,703
54,18
20,12
25,8
25,17
91,42
63,28
65,30
359,256
14,10
253,54
218,34
157,122
110,34
105,27
104,78
59,25
16,9
15,8
768,579
12,10
183,143
29,14
10,5
21,10
23,18
27,22
28,23
28,5
28,5
30,5
30,5
10,4
48,8
64,15
43,16
85,52
79,12
65,35
11,9
11,9
11,9
11,9
10,8
29,10
30,21
32,6
20,10
23,7
12,10
10,2
13,11
12,10
12,2
46,14
29,16
15,7
41,12
11,9
90,58
68,12
64,12
10,2
113,36
113,76
147,92
21,16
19,14
14,3
11,8
358,157
412,269
335,152
463,124
43,19
27,22
26,16
473,249
578,463
23,15
62,43
132,88
243,68
925,660
578,124
608,447
597,160
1089,242
1083,240
1078,247
922,566
217,55
122,89
44,30
41,15
33,17
18,8
18,10
19,8
15,5
15,10
13,4
11,3
26,11
27,8
45,8
310,249
395,113
813,230
1001,259
1472,1109
105,28
100,72
13,4
24,15
12,3
10,2
11,4
25,4
10,2
10,2
10,8
10,8
10,8
23,15
12,7
55,11
42,32
11,3
11,8
24,4
88,63
91,77
325,92
12,4
12,4
280,111
402,226
429,113
75,34
28,20
11,2
12,6
22,10
23,15
14,8
19,9
15,9
15,11
14,10
13,11
87,67
536,417
1031,454
10,8
10,2
16,4
43,27
50,32
53,8
58,24
64,52
63,12
21,11
21,4
24,18
15,5
14,6
14,4
14,4
14,4
22,6
23,19
24,16
24,10
22,8
11,2
18,5
44,13
146,80
542,416
564,335
580,350
509,219
371,299
291,67
229,174
226,174
212,33
178,30
176,148
127,66
125,64
53,11
40,8
38,32
10,7
28,22
32,8
438,180
498,215
502,229
350,170
335,160
338,166
72,41
32,20
30,10
11,2
11,5
11,2
11,9
177,48
43,11
16,4
16,12
23,18
29,8
21,15
37,14
38,13
35,7
16,13
12,8
12,4
12,8
10,4
10,4
10,6
543,427
24,4
20,16
12,10
10,4
10,4
10,6
10,6
10,4
10,6
206,172
259,47
348,56
390,63
553,120
686,573
586,183
625,517
473,366
499,105
495,107
501,110
492,115
416,104
367,91
294,55
266,58
71,21
58,18
30,19
102,74
34,22
191,62
160,50
159,35
137,113
76,62
500,333
287,83
36,9
10,2
21,17
273,71
104,16
11,2
54,27
71,59
432,130
11,9
12,6
593,165
820,178
795,196
13,3
41,8
654,166
243,174
227,62
226,162
129,97
23,19
12,7
11,5
11,6
20,17
16,5
93,55
141,92
16,4
65,46
171,84
229,59
373,196
292,73
316,249
264,212
192,150
77,47
1108,542
125,92
18,12
48,36
52,38
140,38
152,44
285,81
690,508
485,341
470,333
109,67
30,14
27,16
17,4
19,11
24,13
25,12
27,14
26,9
11,2
157,113
352,270
374,287
413,119
607,102
315,157
107,21
11,7
36,16
47,35
52,8
344,107
175,92
11,4
24,16
17,11
36,9
36,29
76,35
116,43
117,72
14,11
43,33
32,6
14,7
10,7
43,16
43,16
39,19
40,6
13,3
35,6
10,7
10,5
52,12
50,8
51,42
56,33
56,47
59,45
68,54
67,31
69,33
66,46
57,27
57,30
49,41
42,20
25,10
16,10
16,10
471,384
461,162
34,23
34,14
41,21
39,18
41,20
23,5
22,17
521,412
464,364
203,43
12,2
13,9
18,11
28,21
51,18
499,424
562,475
265,73
86,64
48,13
1868,1548
1737,330
1561,1268
1578,1272
1572,760
127,76
72,19
13,6
11,8
11,7
62,35
16,9
10,2
10,2
22,16
18,6
18,6
15,4
15,7
58,48
57,10
87,45
24,15
17,12
12,4
1633,1221
861,621
11,6
281,46
333,60
145,33
66,55
10,6
18,15
63,51
74,53
74,45
78,15
88,31
119,97
117,97
103,22
10,3
50,37
86,17
117,19
30,12
59,21
209,70
207,125
73,47
59,22
45,17
43,26
25,12
12,10
15,8
15,7
16,5
16,9
19,12
19,12
16,3
16,13
12,6
12,10
12,4
11,8
37,24
90,54
127,76
233,50
233,170
232,122
198,157
98,46
90,46
79,16
65,48
41,32
41,28
12,4
29,22
27,11
32,25
62,17
108,78
194,49
12,10
112,90
83,56
10,8
17,13
20,16
20,4
11,5
11,4
15,9
16,6
187,155
449,72
41,25
12,8
213,40
562,379
807,625
1154,246
382,293
29,11
52,28
11,2
11,8
26,5
23,19
13,4
11,2
11,2
12,10
49,28
27,18
27,6
27,6
27,21
15,12
25,11
25,11
12,2
10,8
10,2
10,8
22,6
23,4
18,4
18,14
18,14
16,12
77,43
15,11
380,62
41,10
20,4
34,8
14,4
23,18
11,9
11,9
11,4
13,9
13,8
11,7
22,18
90,63
10,2
26,12
27,13
30,16
20,13
22,17
46,34
119,26
136,103
113,77
45,15
16,6
17,7
27,9
52,10
52,10
52,10
34,18
13,6
11,2
412,346
403,66
299,251
293,248
79,15
19,11
14,7
12,8
17,4
10,2
15,7
31,26
389,263
441,307
521,168
651,443
601,183
567,173
583,219
469,312
447,149
351,111
54,21
32,13
28,9
13,7
302,160
10,2
16,10
16,9
16,4
15,3
15,8
47,19
47,34
47,15
23,8
23,19
27,22
27,22
32,6
40,30
54,16
64,52
20,14
13,2
13,8
11,6
15,12
37,8
50,40
50,40
24,9
22,6
33,5
190,36
626,489
175,70
107,43
107,22
67,54
24,19
17,12
19,5
39,32
39,7
38,11
39,33
25,4
25,21
14,4
12,10
206,89
163,26
17,13
35,9
12,2
13,11
14,10
21,6
53,41
11,6
12,7
13,8
30,8
31,9
50,23
52,16
52,8
53,16
53,10
53,43
53,10
51,10
54,44
42,22
42,10
32,20
26,22
26,19
25,7
27,21
26,13
15,3
39,6
47,12
59,43
73,62
77,21
77,18
80,19
73,24
73,12
66,18
70,18
73,33
77,38
75,42
73,38
73,40
48,26
24,5
12,6
22,6
78,55
90,16
25,5
21,5
21,5
15,10
15,5
37,9
37,9
37,28
38,10
36,14
18,10
11,2
59,10
29,10
12,7
10,8
10,8
51,30
80,31
291,74
300,224
519,122
555,412
554,430
602,469
508,378
556,420
558,142
574,454
562,115
533,446
524,400
518,126
395,98
376,73
460,75
667,544
715,133
1133,872
1140,278
1529,401
1350,310
1090,834
852,154
606,502
495,405
422,109
374,210
247,66
28,13
19,11
12,5
11,5
12,7
298,237
110,82
29,21
10,4
18,5
30,13
15,11
11,8
11,5
14,9
18,7
54,44
36,11
36,25
19,8
15,3
18,3
22,9
23,14
22,12
14,6
11,5
22,8
22,13
21,5
15,12
11,4
11,4
23,17
28,8
10,8
13,7
15,4
19,15
21,17
21,4
22,18
25,18
59,45
40,19
89,58
78,27
25,11
21,17
22,18
22,18
26,4
26,22
25,21
26,22
26,22
10,2
28,23
34,13
49,41
44,13
44,7
44,26
44,9
46,37
28,23
64,37
195,150
306,98
377,184
398,178
223,132
107,43
31,26
18,13
126,103
172,133
129,33
43,7
38,26
17,10
16,13
22,6
10,2
10,2
21,17
17,7
14,7
63,40
207,58
224,50
21,6
21,13
33,8
31,18
31,18
29,13
27,5
15,9
10,8
673,164
575,442
205,55
832,660
174,126
76,53
22,15
22,7
82,31
136,88
204,160
282,205
568,291
510,241
383,179
210,34
199,51
13,9
12,5
64,31
107,41
116,44
174,54
185,127
276,53
278,92
232,38
182,69
183,70
178,70
177,107
145,122
137,62
118,82
19,7
14,11
15,4
15,11
14,4
12,8
20,14
62,16
19,4
454,223
28,14
81,24
128,27
129,109
130,82
140,49
136,112
134,23
108,91
74,52
35,22
11,3
42,10
40,16
40,16
39,23
39,16
46,34
43,8
14,9
299,237
217,182
43,34
34,7
469,359
53,13
60,18
86,63
36,25
15,11
10,4
412,104
270,203
41,27
75,58
75,26
72,43
899,385
310,244
172,46
12,6
10,4
78,52
250,62
105,34
469,73
10,8
24,11
24,14
29,14
29,12
12,8
10,6
187,135
496,153
717,524
231,62
20,7
12,5
922,235
55,13
11,2
12,4
107,30
176,30
24,14
38,24
26,20
19,15
15,5
12,10
12,2
12,4
16,10
18,9
18,9
12,6
10,4
632,477
12,10
23,11
80,65
14,9
11,4
11,5
25,16
15,11
188,132
464,350
586,139
446,330
315,134
24,5
17,13
18,5
19,4
21,4
18,8
12,2
12,3
11,9
10,2
30,8
34,25
10,2
18,15
342,203
26,4
306,233
10,8
12,2
37,10
196,89
241,54
77,16
18,12
35,10
35,25
33,10
10,6
25,10
40,10
113,24
311,52
532,379
564,96
792,672
399,314
309,47
242,39
29,18
75,15
171,121
187,69
278,220
56,25
46,33
46,39
15,6
10,2
15,11
29,17
39,32
99,28
134,94
760,190
1106,561
1179,264
1231,335
1216,889
1216,278
1129,286
1000,278
223,124
10,8
10,6
13,11
13,2
21,14
32,25
44,34
83,21
405,105
471,131
627,223
243,128
127,35
141,45
148,74
164,126
176,81
698,168
804,637
52,37
45,32
43,20
101,84
177,121
199,68
234,68
236,68
230,159
204,56
182,56
64,18
46,10
23,8
18,6
15,10
12,8
29,20
85,23
80,62
22,6
66,52
71,26
61,42
59,19
12,2
15,6
21,4
29,7
12,2
10,8
76,48
151,121
392,206
592,302
1243,300
1203,277
1241,976
1236,589
905,692
609,149
775,367
793,172
726,545
258,212
258,46
212,80
24,5
12,2
10,2
33,5
56,10
23,5
13,10
10,2
18,13
40,24
27,21
10,5
10,5
17,13
18,4
14,10
12,5
28,12
28,21
18,4
16,10
17,7
17,13
19,15
19,11
26,18
27,12
31,8
31,8
31,14
36,28
46,38
55,34
56,18
56,44
53,17
51,15
48,12
51,12
47,14
43,19
26,11
25,4
25,4
23,4
20,5
11,7
13,4
24,16
436,300
159,128
18,3
22,4
24,4
24,20
24,4
11,2
11,9
21,7
29,14
41,22
309,150
35,26
10,4
18,4
33,7
207,51
277,80
642,511
475,92
450,364
243,49
200,153
259,191
290,203
20,17
13,2
12,10
26,18
463,342
526,117
158,43
647,142
321,61
20,3
29,13
119,42
76,45
185,149
109,85
28,21
17,5
15,5
15,4
11,9
23,8
51,41
135,48
156,30
48,26
156,70
121,65
20,12
12,10
10,8
10,7
11,9
65,12
26,20
10,8
10,6
11,5
11,8
356,104
15,11
28,22
12,10
19,6
128,100
22,12
22,15
18,6
13,9
17,8
33,26
33,7
24,16
21,17
16,5
16,13
12,4
13,11
13,11
12,7
12,8
12,8
28,11
28,17
29,12
29,12
28,17
28,17
28,11
26,9
14,4
47,34
18,5
32,6
32,26
34,8
11,3
42,28
42,28
42,14
11,4
11,3
101,57
164,132
189,151
21,6
12,9
12,3
13,2
17,13
22,18
22,4
22,18
21,17
19,15
19,4
14,4
11,4
23,14
11,7
17,12
24,18
32,22
29,20
29,22
21,16
15,8
12,10
1119,270
68,31
88,40
111,45
130,51
132,79
132,79
137,56
117,19
47,12
51,10
62,10
103,54
93,44
23,18
64,54
45,14
12,2
52,38
36,15
35,14
38,30
44,37
37,31
38,13
36,30
20,4
16,9
26,21
28,15
330,158
808,187
823,439
718,395
498,367
454,230
238,96
20,17
236,56
24,17
30,8
31,23
17,11
16,5
13,2
13,11
13,11
12,5
12,5
11,5
23,5
293,224
527,243
364,266
202,126
49,20
70,35
72,37
86,23
130,37
108,31
102,86
48,11
46,11
29,19
22,6
14,10
10,4
11,2
114,86
367,228
361,108
16,8
13,11
11,8
80,52
78,27
78,52
61,19
31,25
12,4
12,8
23,17
35,14
74,16
105,21
113,92
116,66
81,13
47,22
47,22
25,9
10,6
37,6
13,3
13,3
13,7
13,3
222,112
113,27
11,2
12,6
67,43
67,43
41,22
41,22
43,22
16,8
14,6
18,14
18,15
18,14
18,15
18,13
20,15
16,3
13,2
22,8
86,18
86,68
111,19
112,19
88,15
41,34
38,32
77,58
161,25
71,28
10,3
37,30
28,5
12,3
15,9
29,6
54,36
47,25
19,9
22,9
16,4
13,10
13,10
11,8
64,33
282,134
282,184
272,186
298,237
300,84
310,224
312,70
316,228
335,245
380,99
380,287
325,85
65,15
37,9
27,6
18,5
15,11
64,38
20,5
22,14
21,13
21,9
40,9
65,50
73,15
88,73
88,73
85,70
11,2
202,159
10,7
11,3
12,8
21,4
40,34
50,15
63,12
605,449
1196,218
643,146
532,432
455,87
227,35
136,112
90,16
71,58
12,2
28,8
14,8
12,6
12,6
10,4
21,7
14,7
16,9
39,9
43,34
39,24
29,8
18,5
63,28
206,108
410,211
436,206
392,184
357,172
38,28
365,305
436,224
593,455
10,2
13,5
20,3
24,15
132,25
358,60
641,490
734,562
897,702
927,672
259,55
219,47
10,2
10,8
10,8
10,2
10,4
10,8
90,72
103,79
106,17
111,94
122,84
122,90
121,49
107,32
96,65
93,14
44,23
39,8
120,92
246,167
150,114
269,66
92,66
28,21
35,12
16,10
16,10
13,6
45,18
18,9
12,3
18,14
98,64
119,76
86,52
47,10
14,10
26,11
145,110
233,62
243,42
243,180
11,5
50,17
72,50
58,20
48,37
34,6
33,6
30,21
25,21
100,22
138,46
142,49
135,70
130,68
73,43
71,43
71,28
30,15
27,16
33,12
38,21
66,10
60,12
30,18
138,21
208,115
210,89
204,150
92,77
52,8
43,21
40,22
690,158
168,96
126,76
60,27
147,84
13,9
713,353
1139,529
1137,533
361,179
103,43
78,35
23,11
25,10
41,23
58,24
119,69
179,68
304,207
305,206
297,199
261,171
261,89
54,41
21,17
39,13
43,35
39,6
39,33
39,33
37,25
20,3
88,64
11,9
68,32
85,24
170,144
358,60
369,249
361,78
361,302
362,306
44,13
17,11
16,13
75,56
169,118
60,40
17,11
32,7
550,439
224,180
35,28
131,38
16,4
502,393
32,23
15,11
16,13
143,28
123,25
35,13
13,9
12,3
644,527
716,588
722,592
12,9
806,351
899,328
913,334
1187,609
1323,732
1794,966
871,641
819,223
721,223
702,477
653,256
136,101
149,47
517,84
416,349
390,328
66,12
11,9
11,9
298,165
308,186
312,186
320,197
325,264
304,189
278,172
219,121
229,134
254,114
269,133
241,125
197,103
43,36
12,10
11,2
11,6
167,58
10,8
12,10
15,9
16,13
14,10
18,13
13,7
13,7
13,6
13,7
13,7
13,6
13,6
13,6
13,6
11,4
11,4
14,3
14,8
22,7
22,7
50,9
51,39
31,19
31,6
21,15
13,8
21,12
30,19
72,49
65,38
49,15
36,23
112,90
329,81
170,70
109,33
87,38
57,11
86,21
132,36
262,193
192,50
20,5
10,8
12,10
12,10
12,2
12,8
12,2
131,44
10,4
118,45
137,27
161,128
20,16
10,6
11,4
11,7
11,4
11,9
10,4
23,19
13,6
19,12
38,10
41,9
10,8
30,11
65,18
11,9
10,2
21,16
87,70
145,91
52,16
25,4
22,18
22,13
12,5
12,10
10,4
10,4
54,16
62,20
18,3
10,8
25,17
20,14
36,20
54,43
59,43
60,39
87,23
91,59
99,65
138,71
180,95
252,129
222,108
234,113
266,133
344,155
342,194
375,202
381,179
343,155
297,162
173,88
109,57
101,52
49,25
23,12
20,9
12,10
18,4
18,4
24,15
24,20
24,20
26,21
20,12
20,12
22,18
22,7
12,8
125,30
126,96
164,126
199,156
411,81
225,68
123,32
16,3
15,12
10,8
10,8
83,14
522,192
563,94
28,21
12,5
50,20
39,25
38,22
12,4
12,4
1157,316
986,221
1256,320
1215,266
852,610
850,609
689,330
10,4
10,6
10,6
27,11
27,11
24,14
27,14
24,13
24,4
23,13
14,10
117,38
26,11
27,16
17,8
18,6
30,10
30,20
558,466
624,476
474,132
478,222
505,375
407,118
52,24
16,3
20,10
43,31
51,8
53,45
52,44
22,10
10,4
10,6
10,4
10,6
16,12
16,10
21,6
19,13
19,15
19,4
12,7
22,15
107,30
229,120
229,171
270,143
384,326
514,119
566,259
620,341
501,126
482,105
97,53
13,4
11,9
11,2
14,9
58,39
87,59
447,312
520,353
518,347
482,144
118,90
20,4
11,2
11,4
12,3
12,10
73,17
615,430
643,211
187,127
127,44
14,10
11,2
13,2
17,8
20,7
147,86
266,44
352,170
393,77
362,131
373,180
341,185
296,189
311,111
272,105
134,49
39,24
89,50
71,20
